TeamID,StudentID,Activity,TaskLevel,Player,Board,EventDate,EventTime,EventTimestamp,TimeSpent,DataCode,DataDesc,Data01,Data02,Data03,Data04,Data05,Data06,ContextE,ContextR0,ContextR1,ContextR2,ContextR3,ContextGR1,ContextGR2,ContextGR3,ContextV1,ContextV2,ContextV3,ContextGV1,ContextGV2,ContextGV3,ContextConnected
Potatoes,181940,three-resistors-levelA-no-pulldown,2,Fries,3,10/02/2018,13:23:55,1538501035838,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,a20,a14,dcv_20,"  1.0 8",,15,820,390,330,120,820,820,820,3.52,2.98,1.08,3.75,3.75,3.75,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:23:55,1538501035871,0.033,3100,disconnected lead at [location],c20,,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:23:56,1538501036312,0.441,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:23:56,1538501036312,0,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:23:56,1538501036315,0.003,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:23:56,1538501036316,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Vegetables,181939,three-resistors-levelA-no-pulldown,2,Tomato,3,10/02/2018,13:23:56,1538501036676,0.36,6200,closed submit window,,,,,,,13,330,330,330,330,330,330,330,3.25,3.25,3.25,3.25,3.25,3.25,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:23:56,1538501036765,0.089,3210,detached [probe] at [location],red,c20,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:23:57,1538501037418,0.653,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:23:57,1538501037421,0.003,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:23:57,1538501037421,0,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:23:57,1538501037424,0.003,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:23:57,1538501037734,0.31,3200,attached [probe] at [location],red,a20,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Vegetables,181927,three-resistors-levelA-no-pulldown,2,Lettuce,1,10/02/2018,13:23:58,1538501038502,0.768,5000,sent [chat] of [type],nice,unselected,,,,,13,330,330,330,330,330,330,330,3.25,3.25,3.25,3.25,3.25,3.25,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:23:59,1538501039095,0.593,3210,detached [probe] at [location],black,c14,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:23:59,1538501039671,0.576,7000,"completed tutorial step [number] with title '[title]', timed out is [timed out]",1,Change the resistor,false,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:23:59,1538501039674,0.003,4000,changed [resistor] from [value] to [value] via [keypress],r1,330,330,change,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Vegetables,181927,three-resistors-levelA-no-pulldown,2,Lettuce,1,10/02/2018,13:23:59,1538501039802,0.128,5000,sent [chat] of [type],now what,unselected,,,,,13,330,330,330,330,330,330,330,3.25,3.25,3.25,3.25,3.25,3.25,true
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:00,1538501040023,0.221,3300,changed DMM from [value] to [value],dca_2000mc,dca_20m,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:00,1538501040023,0,3300,changed DMM from [value] to [value],dca_20m,dca_20m,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:24:00,1538501040072,0.049,3200,attached [probe] at [location],black,c20,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:00,1538501040257,0.185,3210,detached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:00,1538501040259,0.002,3210,detached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:00,1538501040664,0.405,3300,changed DMM from [value] to [value],dca_20m,dca_2000mc,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:00,1538501040667,0.003,3300,changed DMM from [value] to [value],dca_2000mc,dca_2000mc,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:00,1538501040905,0.238,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:00,1538501040907,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:00,1538501040908,0.001,3200,attached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:00,1538501040911,0.003,3200,attached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:01,1538501041407,0.496,3300,changed DMM from [value] to [value],dca_2000mc,dca_200mc,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:01,1538501041410,0.003,3300,changed DMM from [value] to [value],dca_200mc,dca_200mc,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:01,1538501041671,0.261,7000,started tutorial step [number] with title '[title]',2,Use the multimeter to measure voltage,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:02,1538501042132,0.461,3210,detached [probe] at [location],red,a20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:02,1538501042134,0.002,3210,detached [probe] at [location],red,a20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:24:02,1538501042155,0.021,3300,changed DMM from [value] to [value],dcv_200,dca_200m,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:02,1538501042513,0.358,3210,detached [probe] at [location],red,c14,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:02,1538501042914,0.401,3200,attached [probe] at [location],red,c14,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:03,1538501043005,0.091,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:03,1538501043006,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:03,1538501043007,0.001,3200,attached [probe] at [location],red,a20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:03,1538501043009,0.002,3200,attached [probe] at [location],red,a20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Vegetables,181929,three-resistors-levelA-no-pulldown,2,Celery,2,10/02/2018,13:24:03,1538501043315,0.306,5000,sent [chat] of [type],okay hit next to go to the next one,unselected,,,,,13,330,330,330,330,330,330,330,3.25,3.25,3.25,3.25,3.25,3.25,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:24:04,1538501044405,1.09,3300,changed DMM from [value] to [value],dca_200m,dca_20m,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:04,1538501044733,0.328,3300,changed DMM from [value] to [value],dcv_200,dcv_200,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:05,1538501045395,0.662,3300,changed DMM from [value] to [value],dcv_200,dcv_2000m,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:06,1538501046657,1.262,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_200m,"  0 0.0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:06,1538501046658,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_200m,"  0 0.0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:06,1538501046661,0.003,3300,changed DMM from [value] to [value],dca_20m,dca_200m,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:06,1538501046663,0.002,3300,changed DMM from [value] to [value],dca_200m,dca_200m,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:07,1538501047025,0.362,3300,changed DMM from [value] to [value],dcv_2000m,dcv_20,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:07,1538501047430,0.405,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:07,1538501047431,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:07,1538501047433,0.002,3300,changed DMM from [value] to [value],dca_200m,dca_20m,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:07,1538501047434,0.001,3300,changed DMM from [value] to [value],dca_20m,dca_20m,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:24:08,1538501048719,1.285,3110,reconnected lead at [location],c20,,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Vegetables,181939,three-resistors-levelA-no-pulldown,2,Tomato,3,10/02/2018,13:24:09,1538501049463,0.744,5000,sent [chat] of [type],what did you guys do for resistance,unselected,,,,,13,330,330,330,330,330,330,330,3.25,3.25,3.25,3.25,3.25,3.25,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:10,1538501050280,0.817,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:10,1538501050282,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:10,1538501050283,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:10,1538501050285,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:24:11,1538501051684,1.399,3100,disconnected lead at [location],c20,,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:12,1538501052436,0.752,3210,detached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:12,1538501052437,0.001,3210,detached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:12,1538501052494,0.057,3210,detached [probe] at [location],red,c14,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:13,1538501053042,0.548,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:13,1538501053043,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:13,1538501053046,0.003,3200,attached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:13,1538501053048,0.002,3200,attached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:13,1538501053266,0.218,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:13,1538501053266,0,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:13,1538501053267,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:13,1538501053269,0.002,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:13,1538501053499,0.23,3200,attached [probe] at [location],red,c14,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:13,1538501053813,0.314,5000,sent [chat] of [type],I am not getting any current through my resistor,unselected,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:24:13,1538501053969,0.156,3210,detached [probe] at [location],black,c20,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:15,1538501055789,1.82,1000,started session,,,,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:15,1538501055790,0.001,1500,chose [group],Vegetables,,,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:15,1538501055792,0.002,1100,joined [group],Vegetables,,,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:15,1538501055793,0.001,1600,chose [username],Lettuce,,,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:15,1538501055796,0.003,1700,chose [board],0,,,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Weather,181930,three-resistors-levelA-no-pulldown,2,Rain,1,10/02/2018,13:24:16,1538501056053,0.257,3200,attached [probe] at [location],black,c20,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:16,1538501056174,0.121,1200,loaded [activity],three-resistors,,,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:16,1538501056174,0,1210,loaded [level],3,,,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:16,1538501056177,0.003,1300,loaded goals [R1] [R2] [R3],180,330,100,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:16,1538501056193,0.016,1310,loaded initial [E] [R0] [R1] [R2] [R3],8,220,560,390,150,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Vegetables,181927,three-resistors-levelB-no-pulldown,3,Lettuce,1,10/02/2018,13:24:16,1538501056196,0.003,1320,loaded goals [V1] [V2] [V3],1.73,3.18,0.96,,,,8,220,560,390,150,180,330,100,3.39,2.36,0.91,1.73,3.18,0.96,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:16,1538501056220,0.024,3210,detached [probe] at [location],red,a20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:16,1538501056220,0,3210,detached [probe] at [location],red,a20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:16,1538501056575,0.355,3200,attached [probe] at [location],black,c20,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:17,1538501057134,0.559,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:17,1538501057135,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],current,a20,c20,dca_20m,"  0.0 0",,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:17,1538501057138,0.003,3200,attached [probe] at [location],red,a20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:17,1538501057138,0,3200,attached [probe] at [location],red,a20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Potatoes,181945,three-resistors-levelA-no-pulldown,2,Mashed,1,10/02/2018,13:24:17,1538501057555,0.417,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  3.4 0",,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Potatoes,181933,three-resistors-levelA-no-pulldown,2,Baked,2,10/02/2018,13:24:17,1538501057977,0.422,4000,changed [resistor] from [value] to [value] via [keypress],r2,330,390,change,,,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Potatoes,181933,three-resistors-levelA-no-pulldown,2,Baked,2,10/02/2018,13:24:17,1538501057977,0,4000,changed [resistor] from [value] to [value] via [keypress],r2,390,390,change,,,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Potatoes,181933,three-resistors-levelA-no-pulldown,2,Baked,2,10/02/2018,13:24:17,1538501057983,0.006,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  3.4 0",,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Potatoes,181933,three-resistors-levelA-no-pulldown,2,Baked,2,10/02/2018,13:24:17,1538501057986,0.003,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,c20,c14,dcv_20,"  3.4 0",,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Potatoes,181940,three-resistors-levelA-no-pulldown,2,Fries,3,10/02/2018,13:24:18,1538501058019,0.033,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,a20,a14,dcv_20,"  1.0 5",,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Potatoes,181940,three-resistors-levelA-no-pulldown,2,Fries,3,10/02/2018,13:24:18,1538501058020,0.001,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,a20,a14,dcv_20,"  1.0 5",,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Potatoes,181940,three-resistors-levelA-no-pulldown,2,Fries,3,10/02/2018,13:24:18,1538501058023,0.003,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,a20,a14,dcv_20,"  1.0 5",,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Potatoes,181940,three-resistors-levelA-no-pulldown,2,Fries,3,10/02/2018,13:24:18,1538501058023,0,4300,took [measurement] with [red probe] [black probe] [dial position] [result],voltage,a20,a14,dcv_20,"  1.0 5",,15,820,390,390,120,820,820,820,3.4,3.4,1.05,3.75,3.75,3.75,true
Geography,181937,three-resistors-tutorial-no-pulldown,2,Plain,1,10/02/2018,13:24:18,1538501058825,0.802,3210,detached [probe] at [location],black,c20,,,,,19,680,330,470,470,680,680,680,3.22,4.58,4.58,4.75,4.75,4.75,true
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:18,1538501058838,0.013,3210,detached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181948,three-resistors-levelA-no-pulldown,2,Snow,2,10/02/2018,13:24:18,1538501058841,0.003,3210,detached [probe] at [location],black,c20,,,,,12,100,180,390,390,100,100,100,2.04,4.42,4.42,3,3,3,false
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:18,1538501058973,0.132,3300,changed DMM from [value] to [value],dca_200mc,dca_2000mc,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
Weather,181944,three-resistors-levelA-no-pulldown,2,Sleet,3,10/02/2018,13:24:18,1538501058974,0.001,3300,changed DMM from [value] to [value],dca_2000mc,dca_2000mc,,,,,12,100,180,390,330,100,100,100,2.16,4.68,3.96,3,3,3,false
